date,destination_region,commodity_group,Pricecap: 2021H1 - EU imports + EU/GB/NO ships,Pricecap: 2021H1 - EU imports only,Pricecap: SRMC - EU imports + EU/GB/NO ships,Pricecap: SRMC - EU imports only,Without price cap,unit
2022-08-22,India,oil,116480074.96518464,116480074.96518464,116480074.96518464,116480074.96518464,116480074.96518464,EUR
2022-08-22,Others,coal,25106313.541388698,25106313.541388698,25106313.541388698,25106313.541388698,25106313.541388698,EUR
2022-08-22,Others,gas,3311728.214297421,3311728.214297421,3311728.214297421,3311728.214297421,3311728.214297421,EUR
2022-08-22,Others,oil,60384257.84723884,60384257.84723884,60384257.84723884,60384257.84723884,60384257.84723884,EUR
2022-08-22,South Korea,coal,8961610.148583088,8961610.148583088,8961610.148583088,8961610.148583088,8961610.148583088,EUR
2022-08-22,South Korea,oil,31948736.384053368,31948736.384053368,31948736.384053368,31948736.384053368,31948736.384053368,EUR
2022-08-22,Turkey,coal,17113037.116253972,33501319.435183443,7672032.636600001,33501319.435183443,33501319.435183443,EUR
2022-08-22,Turkey,gas,37408220.54673952,37408220.54673952,37408220.54673952,37408220.54673952,37408220.54673952,EUR
2022-08-23,China,coal,25631574.348608144,32195378.217573907,21019867.352796584,32195378.217573907,32195378.217573907,EUR
2022-08-23,China,gas,6483056.336546537,6483056.336546537,6483056.336546537,6483056.336546537,6483056.336546537,EUR
2022-08-23,China,oil,135291063.3342463,135291063.3342463,135291063.3342463,135291063.3342463,135291063.3342463,EUR
2022-08-23,EU,gas,63017557.53625624,63017557.53625624,56057461.85976612,56057461.85976612,245764862.3183803,EUR
2022-08-23,EU,oil,118817172.51487619,118817172.51487619,118519690.51362257,118519690.51362257,126861467.03468907,EUR
2022-08-23,India,coal,10287171.995848885,23950850.596493635,4611894.356,23950850.596493635,23950850.596493635,EUR
2022-08-23,Others,coal,20687110.583072733,20687110.583072733,20687110.583072733,20687110.583072733,20687110.583072733,EUR
2022-08-23,Others,gas,445688.9490619472,445688.9490619472,445688.9490619472,445688.9490619472,445688.9490619472,EUR
2022-08-23,Others,oil,8437671.600201616,8437671.600201616,8437671.600201616,8437671.600201616,8437671.600201616,EUR
2022-08-23,South Korea,coal,11804684.549739443,11804684.549739443,11804684.549739443,11804684.549739443,11804684.549739443,EUR
2022-08-23,Turkey,gas,37897607.67868776,37897607.67868776,37897607.67868776,37897607.67868776,37897607.67868776,EUR
2022-08-23,Turkey,oil,33231318.522054493,33231318.522054493,33231318.522054493,33231318.522054493,33231318.522054493,EUR
2022-08-24,China,gas,6462172.579870351,6462172.579870351,6462172.579870351,6462172.579870351,6462172.579870351,EUR
2022-08-24,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-08-24,EU,gas,65804862.9308458,65804862.9308458,59262385.8961961,59262385.8961961,252447742.85998815,EUR
2022-08-24,EU,oil,267775608.37115264,267775608.37115264,257062673.33914116,257062673.33914116,285172570.7564431,EUR
2022-08-24,Others,gas,3816103.0422955193,3816103.0422955193,3816103.0422955193,3816103.0422955193,3816103.0422955193,EUR
2022-08-24,Others,oil,73094636.69874391,73094636.69874391,73094636.69874391,73094636.69874391,73094636.69874391,EUR
2022-08-24,Turkey,coal,2095142.658900326,4154110.266649403,939284.05275,4154110.266649403,4154110.266649403,EUR
2022-08-24,Turkey,gas,38429021.508834735,38429021.508834735,38429021.508834735,38429021.508834735,38429021.508834735,EUR
2022-08-24,Turkey,oil,104239320.48272294,104239320.48272294,104239320.48272294,104239320.48272294,104239320.48272294,EUR
2022-08-25,China,coal,21168660.90124478,21168660.90124478,21168660.90124478,21168660.90124478,21168660.90124478,EUR
2022-08-25,China,gas,6451454.347694166,6451454.347694166,6451454.347694166,6451454.347694166,6451454.347694166,EUR
2022-08-25,China,oil,135124697.295273,135124697.295273,135124697.295273,135124697.295273,135124697.295273,EUR
2022-08-25,EU,coal,0,0,0,0,0,EUR
2022-08-25,EU,gas,22115951.585001018,22115951.585001018,15365695.174607763,15365695.174607763,111736475.76228379,EUR
2022-08-25,EU,oil,221942859.28417405,221942859.28417405,203006100.1272601,203006100.1272601,229742378.8722808,EUR
2022-08-25,India,coal,9168317.83650051,21363561.725519188,4110295.1619,21363561.725519188,21363561.725519188,EUR
2022-08-25,India,oil,120959059.25056109,122291910.95792194,110083044.48991904,122291910.95792194,122291910.95792194,EUR
2022-08-25,Others,coal,25103448.326692156,25103448.326692156,25103448.326692156,25103448.326692156,25103448.326692156,EUR
2022-08-25,Others,gas,326085.07657549245,326085.07657549245,326085.07657549245,326085.07657549245,326085.07657549245,EUR
2022-08-25,Others,oil,133379764.06960946,133379764.06960946,133379764.06960946,133379764.06960946,133379764.06960946,EUR
2022-08-25,Turkey,coal,595362.7349752703,1180073.1065696606,266910.0933,1180073.1065696606,1180073.1065696606,EUR
2022-08-25,Turkey,gas,38990235.34574853,38990235.34574853,38990235.34574853,38990235.34574853,38990235.34574853,EUR
2022-08-25,Turkey,oil,79575242.46124606,79575242.46124606,79575242.46124606,79575242.46124606,79575242.46124606,EUR
2022-08-26,China,gas,6384273.376565738,6384273.376565738,6384273.376565738,6384273.376565738,6384273.376565738,EUR
2022-08-26,China,oil,288927274.73676586,297280322.1804421,246626763.96715266,297280322.1804421,297280322.1804421,EUR
2022-08-26,EU,gas,20865638.958364,20865638.958364,14509428.881329667,14509428.881329667,105419518.25021127,EUR
2022-08-26,EU,oil,87455028.66236188,87455028.66236188,100914276.4176685,100914276.4176685,101943377.02583165,EUR
2022-08-26,India,oil,51573898.5607666,52988291.49432968,41324351.0023575,52988291.49432968,52988291.49432968,EUR
2022-08-26,Others,coal,9438566.648387752,9438566.648387752,9438566.648387752,9438566.648387752,9438566.648387752,EUR
2022-08-26,Others,gas,4115884.074027489,4115884.074027489,4115884.074027489,4115884.074027489,4115884.074027489,EUR
2022-08-26,Others,oil,35333334.821004845,35333334.821004845,35333334.821004845,35333334.821004845,35333334.821004845,EUR
2022-08-26,South Korea,coal,8478430.761121335,8478430.761121335,8478430.761121335,8478430.761121335,8478430.761121335,EUR
2022-08-26,South Korea,oil,27095380.749388058,27095380.749388058,27095380.749388058,27095380.749388058,27095380.749388058,EUR
2022-08-26,Turkey,gas,39597725.330384485,39597725.330384485,39597725.330384485,39597725.330384485,39597725.330384485,EUR
2022-08-26,Turkey,oil,81113343.55721346,81113343.55721346,81113343.55721346,81113343.55721346,81113343.55721346,EUR
2022-08-27,China,coal,13777939.029505126,20195609.51987989,9271162.766203647,20195609.51987989,20195609.51987989,EUR
2022-08-27,China,gas,34372761.80934871,81052351.26198988,34253134.80432872,81052351.26198988,81052351.26198988,EUR
2022-08-27,China,oil,130080657.39835939,130643590.0297311,119337729.66915399,130643590.0297311,130643590.0297311,EUR
2022-08-27,EU,gas,25273819.685999602,25273819.685999602,18759334.667840153,18759334.667840153,120634217.4612193,EUR
2022-08-27,EU,oil,167247519.08576518,167247519.08576518,161806534.13892472,161806534.13892472,185254600.05911562,EUR
2022-08-27,Others,gas,4609821.455789539,4609821.455789539,4609821.455789539,4609821.455789539,4609821.455789539,EUR
2022-08-27,Others,oil,421284.2698359734,421284.2698359734,421284.2698359734,421284.2698359734,421284.2698359734,EUR
2022-08-27,Turkey,coal,1609998.0558666666,3206181.3098959415,721786.4103,3206181.3098959415,3206181.3098959415,EUR
2022-08-27,Turkey,gas,40234368.62155492,40234368.62155492,40234368.62155492,40234368.62155492,40234368.62155492,EUR
2022-08-27,United States,oil,8130056.828630951,8130056.828630951,8130056.828630951,8130056.828630951,8130056.828630951,EUR
2022-08-28,China,coal,1058532.9066572066,1058532.9066572066,1058532.9066572066,1058532.9066572066,1058532.9066572066,EUR
2022-08-28,China,gas,6225395.099912231,6225395.099912231,6225395.099912231,6225395.099912231,6225395.099912231,EUR
2022-08-28,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-08-28,EU,gas,21676573.66190337,21676573.66190337,15103924.961498378,15103924.961498378,109516605.61715385,EUR
2022-08-28,EU,oil,161105427.9772492,161105427.9772492,161649836.7405729,161649836.7405729,177599459.86302066,EUR
2022-08-28,India,coal,17132878.39654726,39807209.201202124,7680927.781799999,39807209.201202124,39807209.201202124,EUR
2022-08-28,Others,gas,4776707.108142268,4776707.108142268,4776707.108142268,4776707.108142268,4776707.108142268,EUR
2022-08-28,Others,oil,72300806.25969692,72300806.25969692,72300806.25969692,72300806.25969692,72300806.25969692,EUR
2022-08-28,Turkey,coal,9076078.03715382,18069421.038528528,4068942.6687,18069421.038528528,18069421.038528528,EUR
2022-08-28,Turkey,gas,40903889.99361087,40903889.99361087,40903889.99361087,40903889.99361087,40903889.99361087,EUR
2022-08-28,United States,oil,22351055.41637009,22351055.41637009,18063632.215050187,22351055.41637009,22351055.41637009,EUR
2022-08-29,China,coal,12774428.76968178,15157592.053761393,11114208.675507698,15157592.053761393,15157592.053761393,EUR
2022-08-29,China,gas,6267081.311730748,6267081.311730748,6267081.311730748,6267081.311730748,6267081.311730748,EUR
2022-08-29,China,oil,158631381.5778685,161898390.5824209,146675794.2745275,161898390.5824209,161898390.5824209,EUR
2022-08-29,EU,coal,0,0,0,0,0,EUR
2022-08-29,EU,gas,20863729.449809335,20863729.449809335,14453360.328965554,14453360.328965554,105409870.83551532,EUR
2022-08-29,EU,oil,118766753.38510656,118766753.38510656,112798063.86282986,112798063.86282986,136012409.91538906,EUR
2022-08-29,India,oil,80971830.45870815,87386794.25352353,64635080.64474999,87386794.25352353,87386794.25352353,EUR
2022-08-29,Others,coal,4219940.299874862,4219940.299874862,4219940.299874862,4219940.299874862,4219940.299874862,EUR
2022-08-29,Others,gas,4896071.801146566,4896071.801146566,4896071.801146566,4896071.801146566,4896071.801146566,EUR
2022-08-29,Others,oil,51080212.81123154,51080212.81123154,51080212.81123154,51080212.81123154,51080212.81123154,EUR
2022-08-29,Turkey,coal,7705417.833566176,15275782.542067455,3454455.02725,15275782.542067455,15275782.542067455,EUR
2022-08-29,Turkey,gas,41291512.04546158,41291512.04546158,41291512.04546158,41291512.04546158,41291512.04546158,EUR
2022-08-30,China,coal,3165769.8630956155,5679728.075380687,1419262.3754999998,5679728.075380687,5679728.075380687,EUR
2022-08-30,China,gas,6259975.2832160005,6259975.2832160005,6259975.2832160005,6259975.2832160005,6259975.2832160005,EUR
2022-08-30,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-08-30,EU,gas,20031220.237080246,20031220.237080246,13859698.846123615,13859698.846123615,101203782.5235356,EUR
2022-08-30,EU,oil,96552513.39883535,96552513.39883535,95083750.48541185,95083750.48541185,110203452.8388211,EUR
2022-08-30,India,coal,9148093.045910697,21404977.10158734,4101228.0832499997,21404977.10158734,21404977.10158734,EUR
2022-08-30,Others,coal,29508325.211525425,29508325.211525425,29508325.211525425,29508325.211525425,29508325.211525425,EUR
2022-08-30,Others,gas,4644222.986634029,4644222.986634029,4644222.986634029,4644222.986634029,4644222.986634029,EUR
2022-08-30,Others,oil,23792961.40349869,23792961.40349869,23792961.40349869,23792961.40349869,23792961.40349869,EUR
2022-08-30,South Korea,coal,23817487.876072925,23817487.876072925,23817487.876072925,23817487.876072925,23817487.876072925,EUR
2022-08-30,Turkey,coal,15806584.951858304,31336506.760922134,7086330.427499999,31336506.760922134,31336506.760922134,EUR
2022-08-30,Turkey,gas,41580397.30853812,41580397.30853812,41580397.30853812,41580397.30853812,41580397.30853812,EUR
2022-08-30,Turkey,oil,4261111.950764276,4261111.950764276,4261111.950764276,4261111.950764276,4261111.950764276,EUR
2022-08-31,China,coal,9297515.691373205,14560219.992664844,5660111.54732426,14560219.992664844,14560219.992664844,EUR
2022-08-31,China,gas,6246326.723032209,6246326.723032209,6246326.723032209,6246326.723032209,6246326.723032209,EUR
2022-08-31,China,oil,161289749.60475844,166365819.31032413,146508653.03772345,166365819.31032413,166365819.31032413,EUR
2022-08-31,EU,coal,0,0,0,0,0,EUR
2022-08-31,EU,gas,48874040.00604545,48874040.00604545,44077986.209199935,44077986.209199935,185131599.06724253,EUR
2022-08-31,EU,oil,133351048.1945252,133351048.1945252,141466687.05618924,141466687.05618924,141603050.40884078,EUR
2022-08-31,Others,coal,46966078.35753573,46966078.35753573,46966078.35753573,46966078.35753573,46966078.35753573,EUR
2022-08-31,Others,gas,4416554.578056105,4416554.578056105,4416554.578056105,4416554.578056105,4416554.578056105,EUR
2022-08-31,Others,oil,113426511.42196257,113426511.42196257,113426511.42196257,113426511.42196257,113426511.42196257,EUR
2022-08-31,South Korea,coal,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,EUR
2022-08-31,Turkey,gas,41760478.31428494,41760478.31428494,41760478.31428494,41760478.31428494,41760478.31428494,EUR
2022-08-31,Turkey,oil,165837387.9080838,165837387.9080838,165837387.9080838,165837387.9080838,165837387.9080838,EUR
2022-09-01,China,coal,8567219.246980682,15260848.942957953,3840813.5985000003,15260848.942957953,15260848.942957953,EUR
2022-09-01,China,gas,6265361.531806575,6265361.531806575,6265361.531806575,6265361.531806575,6265361.531806575,EUR
2022-09-01,China,oil,253103702.02882504,265748866.24362165,230006515.47633302,265748866.24362165,265748866.24362165,EUR
2022-09-01,EU,coal,0,0,0,0,0,EUR
2022-09-01,EU,gas,15636257.602104655,15636257.602104655,10896539.447998924,10896539.447998924,78999102.15734506,EUR
2022-09-01,EU,oil,252491995.76974887,252491995.76974887,230303129.59150738,230303129.59150738,271473201.30439836,EUR
2022-09-01,Others,coal,11901841.375358438,11901841.375358438,11901841.375358438,11901841.375358438,11901841.375358438,EUR
2022-09-01,Others,gas,3008477.9931909204,3008477.9931909204,3008477.9931909204,3008477.9931909204,3008477.9931909204,EUR
2022-09-01,Others,oil,57898751.01547788,57898751.01547788,57898751.01547788,57898751.01547788,57898751.01547788,EUR
2022-09-01,Turkey,coal,22389022.05644991,44084816.30512906,10037336.25725,44084816.30512906,44084816.30512906,EUR
2022-09-01,Turkey,gas,31583294.00189407,31583294.00189407,31583294.00189407,31583294.00189407,31583294.00189407,EUR
2022-09-01,Turkey,oil,46031572.63915267,47195955.28371337,47070601.52690315,47195955.28371337,47195955.28371337,EUR
2022-09-02,China,coal,26605992.347559236,35802379.02780582,20121500.63361035,35802379.02780582,35802379.02780582,EUR
2022-09-02,China,gas,6299066.459941789,6299066.459941789,6299066.459941789,6299066.459941789,6299066.459941789,EUR
2022-09-02,China,oil,157050465.8708258,163091095.08229285,141058569.28866762,163091095.08229285,163091095.08229285,EUR
2022-09-02,EU,gas,15418305.21671929,15418305.21671929,10738027.114398219,10738027.114398219,77897940.79273707,EUR
2022-09-02,EU,oil,179362929.18826127,179362929.18826127,152616245.96599635,152616245.96599635,190515672.79723662,EUR
2022-09-02,India,coal,7133937.9135616785,16583341.715439351,3198251.9601,16583341.715439351,16583341.715439351,EUR
2022-09-02,India,oil,240009199.7830506,252652965.6437441,229215688.18223286,252652965.6437441,252652965.6437441,EUR
2022-09-02,Others,coal,5995147.805567971,13936143.809900915,2687715.1795499995,13936143.809900915,13936143.809900915,EUR
2022-09-02,Others,gas,2761351.4416558705,2761351.4416558705,2761351.4416558705,2761351.4416558705,2761351.4416558705,EUR
2022-09-02,Others,oil,103466264.8445068,103466264.8445068,103466264.8445068,103466264.8445068,103466264.8445068,EUR
2022-09-02,South Korea,coal,8881123.663016682,8881123.663016682,8881123.663016682,8881123.663016682,8881123.663016682,EUR
2022-09-02,Turkey,coal,9621280.5109487,19093234.04286783,4313365.1603999995,19093234.04286783,19093234.04286783,EUR
2022-09-02,Turkey,gas,31643833.560033455,31643833.560033455,31643833.560033455,31643833.560033455,31643833.560033455,EUR
2022-09-02,Turkey,oil,7878153.8153857635,10238999.268274441,9928450.538051106,10238999.268274441,10238999.268274441,EUR
2022-09-03,China,gas,6348374.967696907,6348374.967696907,6348374.967696907,6348374.967696907,6348374.967696907,EUR
2022-09-03,China,oil,133237527.2979629,141200904.87719226,121960499.13895524,141200904.87719226,141200904.87719226,EUR
2022-09-03,EU,gas,14975120.465742387,14975120.465742387,10432061.155686278,10432061.155686278,75658837.40189184,EUR
2022-09-03,EU,oil,419952728.16387326,419952728.16387326,346817505.69564664,346817505.69564664,466141383.54822874,EUR
2022-09-03,Others,gas,3393558.1477877432,3393558.1477877432,3393558.1477877432,3393558.1477877432,3393558.1477877432,EUR
2022-09-03,Others,oil,29608059.726653907,29608059.726653907,29608059.726653907,29608059.726653907,29608059.726653907,EUR
2022-09-03,South Korea,coal,30606744.336553037,30606744.336553037,30606744.336553037,30606744.336553037,30606744.336553037,EUR
2022-09-03,Turkey,gas,31705726.194617737,31705726.194617737,31705726.194617737,31705726.194617737,31705726.194617737,EUR
2022-09-03,Turkey,oil,85036200.61199647,85036200.61199647,85036200.61199647,85036200.61199647,85036200.61199647,EUR
2022-09-04,China,coal,9989876.72188561,17739613.453245237,4478612.400900001,17739613.453245237,17739613.453245237,EUR
2022-09-04,China,gas,6389235.998361466,6389235.998361466,6389235.998361466,6389235.998361466,6389235.998361466,EUR
2022-09-04,China,oil,90596189.9461775,90596189.9461775,90596189.9461775,90596189.9461775,90596189.9461775,EUR
2022-09-04,EU,gas,48634328.93051305,48634328.93051305,44298519.13573428,44298519.13573428,184916739.20487857,EUR
2022-09-04,EU,oil,110735480.90451308,110735480.90451308,114470880.33121665,114470880.33121665,115220072.51713888,EUR
2022-09-04,India,coal,8323041.48001325,19275341.159869123,3731345.0229,19275341.159869123,19275341.159869123,EUR
2022-09-04,India,oil,62004082.638882846,62004082.638882846,62004082.638882846,62004082.638882846,62004082.638882846,EUR
2022-09-04,Others,coal,11092027.512491273,11092027.512491273,11092027.512491273,11092027.512491273,11092027.512491273,EUR
2022-09-04,Others,gas,3787318.003769173,3787318.003769173,3787318.003769173,3787318.003769173,3787318.003769173,EUR
2022-09-04,Others,oil,29960090.841586683,29960090.841586683,29960090.841586683,29960090.841586683,29960090.841586683,EUR
2022-09-04,Turkey,coal,5230960.881527767,10392614.362800526,2345118.6561000003,10392614.362800526,10392614.362800526,EUR
2022-09-04,Turkey,gas,31776920.959576435,31776920.959576435,31776920.959576435,31776920.959576435,31776920.959576435,EUR
2022-09-04,United States,oil,7258328.984783426,7258328.984783426,7258328.984783426,7258328.984783426,7258328.984783426,EUR
2022-09-05,China,coal,21361570.45861732,25981190.8859263,18092085.278171487,25981190.8859263,25981190.8859263,EUR
2022-09-05,China,gas,6431868.711926875,6431868.711926875,6431868.711926875,6431868.711926875,6431868.711926875,EUR
2022-09-05,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-09-05,EU,coal,0,0,0,0,0,EUR
2022-09-05,EU,gas,13547722.556786858,13547722.556786858,9450658.179890305,9450658.179890305,68447191.48902452,EUR
2022-09-05,EU,oil,162365811.9069617,162365811.9069617,161007683.17471328,161007683.17471328,168905942.0126074,EUR
2022-09-05,India,coal,6856457.5139096575,15912360.528322652,3073853.3119999995,15912360.528322652,15912360.528322652,EUR
2022-09-05,India,oil,172387970.08596757,172387970.08596757,166436862.56698897,172387970.08596757,172387970.08596757,EUR
2022-09-05,Others,coal,21778236.434327334,21778236.434327334,21778236.434327334,21778236.434327334,21778236.434327334,EUR
2022-09-05,Others,gas,3094565.078982681,3094565.078982681,3094565.078982681,3094565.078982681,3094565.078982681,EUR
2022-09-05,Others,oil,50061377.3989053,50061377.3989053,50061377.3989053,50061377.3989053,50061377.3989053,EUR
2022-09-05,Turkey,coal,12881812.263201522,25369040.44982704,5775110.719999999,25369040.44982704,25369040.44982704,EUR
2022-09-05,Turkey,gas,31848086.250990223,31848086.250990223,31848086.250990223,31848086.250990223,31848086.250990223,EUR
2022-09-05,United States,oil,29725428.60998616,29725428.60998616,29725428.60998616,29725428.60998616,29725428.60998616,EUR
2022-09-06,China,coal,14283208.102499362,19232744.021201704,10746400.862990651,19232744.021201704,19232744.021201704,EUR
2022-09-06,China,gas,6418477.493111293,6418477.493111293,6418477.493111293,6418477.493111293,6418477.493111293,EUR
2022-09-06,China,oil,186530633.45271474,186530633.45271474,186530633.45271474,186530633.45271474,186530633.45271474,EUR
2022-09-06,EU,gas,14636946.225602511,14636946.225602511,10253440.864268497,10253440.864268497,73950278.86930558,EUR
2022-09-06,EU,oil,187680593.5884172,187680593.5884172,157824451.21713915,157824451.21713915,196538548.66737476,EUR
2022-09-06,Others,coal,46524449.35591279,46524449.35591279,46524449.35591279,46524449.35591279,46524449.35591279,EUR
2022-09-06,Others,gas,3981315.4719477305,3981315.4719477305,3981315.4719477305,3981315.4719477305,3981315.4719477305,EUR
2022-09-06,Others,oil,54800781.124676146,54800781.124676146,54800781.124676146,54800781.124676146,54800781.124676146,EUR
2022-09-06,South Korea,coal,1307579.797874934,1307579.797874934,1307579.797874934,1307579.797874934,1307579.797874934,EUR
2022-09-06,Turkey,coal,4024674.3401758587,7995509.298280342,1804322.2065,7995509.298280342,7995509.298280342,EUR
2022-09-06,Turkey,gas,31998791.925524276,31998791.925524276,31998791.925524276,31998791.925524276,31998791.925524276,EUR
2022-09-07,China,coal,28269244.474431463,50692741.45343375,12673528.65225,50692741.45343375,50692741.45343375,EUR
2022-09-07,China,gas,6443403.458080756,6443403.458080756,6443403.458080756,6443403.458080756,6443403.458080756,EUR
2022-09-07,China,oil,81001290.56134993,81001290.56134993,81001290.56134993,81001290.56134993,81001290.56134993,EUR
2022-09-07,EU,gas,51718087.73137607,51718087.73137607,46800838.71673424,46800838.71673424,195735990.0919324,EUR
2022-09-07,EU,oil,151278892.98070043,151278892.98070043,140491069.9823046,140491069.9823046,151278892.98070043,EUR
2022-09-07,India,oil,151980866.34959272,153823703.55421793,128027821.4257914,153823703.55421793,153823703.55421793,EUR
2022-09-07,Others,gas,69547599.6922862,69547599.6922862,69547599.6922862,69547599.6922862,69547599.6922862,EUR
2022-09-07,Others,oil,25307117.852851387,25307117.852851387,25307117.852851387,25307117.852851387,25307117.852851387,EUR
2022-09-07,South Korea,coal,13805125.3560501,13805125.3560501,13805125.3560501,13805125.3560501,13805125.3560501,EUR
2022-09-07,Turkey,coal,699115.684912264,1407439.0913673355,313424.10555,1407439.0913673355,1407439.0913673355,EUR
2022-09-07,Turkey,gas,32078276.430711545,32078276.430711545,32078276.430711545,32078276.430711545,32078276.430711545,EUR
2022-09-07,Turkey,oil,108296743.72779508,108296743.72779508,108296743.72779508,108296743.72779508,108296743.72779508,EUR
2022-09-08,China,coal,15163783.472649388,15163783.472649388,15163783.472649388,15163783.472649388,15163783.472649388,EUR
2022-09-08,China,gas,6454407.176354082,6454407.176354082,6454407.176354082,6454407.176354082,6454407.176354082,EUR
2022-09-08,China,oil,75687618.41091296,75687618.41091296,75687618.41091296,75687618.41091296,75687618.41091296,EUR
2022-09-08,EU,gas,14730736.586154131,14730736.586154131,10211251.031241672,10211251.031241672,74424136.13510008,EUR
2022-09-08,EU,oil,151277636.69603625,151277636.69603625,128108487.89785543,128108487.89785543,160037268.13711637,EUR
2022-09-08,India,coal,17658744.90050825,41241639.867914736,7916681.666599998,41241639.867914736,41241639.867914736,EUR
2022-09-08,India,oil,61632748.84555725,61632748.84555725,61632748.84555725,61632748.84555725,61632748.84555725,EUR
2022-09-08,Others,gas,35687151.81184987,80034091.56811598,35456644.79635546,80034091.56811598,80034091.56811598,EUR
2022-09-08,Others,oil,30167947.023801174,30167947.023801174,30167947.023801174,30167947.023801174,30167947.023801174,EUR
2022-09-08,South Korea,coal,40416458.03531158,40416458.03531158,40416458.03531158,40416458.03531158,40416458.03531158,EUR
2022-09-08,Turkey,gas,32181510.29426381,32181510.29426381,32181510.29426381,32181510.29426381,32181510.29426381,EUR
2022-09-09,China,coal,28100961.636018027,44084699.99123369,17307581.057865534,44084699.99123369,44084699.99123369,EUR
2022-09-09,China,gas,6509616.239019596,6509616.239019596,6509616.239019596,6509616.239019596,6509616.239019596,EUR
2022-09-09,China,oil,164931644.61017305,164931644.61017305,164931644.61017305,164931644.61017305,164931644.61017305,EUR
2022-09-09,EU,gas,19787667.560887977,19787667.560887977,14891711.091128282,14891711.091128282,91681702.55082045,EUR
2022-09-09,EU,oil,101052984.62673832,101052984.62673832,94221244.9807731,94221244.9807731,112303427.64731736,EUR
2022-09-09,India,coal,19686734.39957877,46650904.74091647,8825859.945,46650904.74091647,46650904.74091647,EUR
2022-09-09,India,oil,186795789.58794898,206531351.4048753,158750847.83999988,206531351.4048753,206531351.4048753,EUR
2022-09-09,Others,coal,30780105.5650298,30780105.5650298,30780105.5650298,30780105.5650298,30780105.5650298,EUR
2022-09-09,Others,gas,2909478.971255787,2909478.971255787,2909478.971255787,2909478.971255787,2909478.971255787,EUR
2022-09-09,Others,oil,108502496.2262141,108502496.2262141,108502496.2262141,108502496.2262141,108502496.2262141,EUR
2022-09-09,South Korea,oil,7293782.279704949,7293782.279704949,7293782.279704949,7293782.279704949,7293782.279704949,EUR
2022-09-09,Turkey,gas,32198231.85670253,32198231.85670253,32198231.85670253,32198231.85670253,32198231.85670253,EUR
2022-09-10,China,gas,6561911.360415751,6561911.360415751,6561911.360415751,6561911.360415751,6561911.360415751,EUR
2022-09-10,China,oil,190052812.67458364,190052812.67458364,167603066.29055315,190052812.67458364,190052812.67458364,EUR
2022-09-10,EU,coal,0,0,0,0,0,EUR
2022-09-10,EU,gas,49574146.85273622,49574146.85273622,44129909.97097641,44129909.97097641,188547093.91067874,EUR
2022-09-10,EU,oil,114563756.06377837,114563756.06377837,120320888.94561662,120320888.94561662,130431727.17454581,EUR
2022-09-10,India,oil,69898992.88331637,69898992.88331637,69898992.88331637,69898992.88331637,69898992.88331637,EUR
2022-09-10,Others,coal,13644673.333043933,13644673.333043933,13644673.333043933,13644673.333043933,13644673.333043933,EUR
2022-09-10,Others,gas,3451159.585917139,3451159.585917139,3451159.585917139,3451159.585917139,3451159.585917139,EUR
2022-09-10,Others,oil,41103284.35240404,41103284.35240404,41103284.35240404,41103284.35240404,41103284.35240404,EUR
2022-09-10,South Korea,coal,12321725.565433018,12321725.565433018,12321725.565433018,12321725.565433018,12321725.565433018,EUR
2022-09-10,Turkey,coal,4924803.600890896,4924803.600890896,4924803.600890896,4924803.600890896,4924803.600890896,EUR
2022-09-10,Turkey,gas,32205520.409953304,32205520.409953304,32205520.409953304,32205520.409953304,32205520.409953304,EUR
2022-09-10,Turkey,oil,81399602.82947189,81399602.82947189,81399602.82947189,81399602.82947189,81399602.82947189,EUR
2022-09-11,China,coal,9510382.700086549,13617326.81298019,6687701.976177084,13617326.81298019,13617326.81298019,EUR
2022-09-11,China,gas,6613678.819581427,6613678.819581427,6613678.819581427,6613678.819581427,6613678.819581427,EUR
2022-09-11,China,oil,74886453.83593187,74886453.83593187,74886453.83593187,74886453.83593187,74886453.83593187,EUR
2022-09-11,EU,gas,51872605.01318511,51872605.01318511,46661155.74138443,46661155.74138443,196516658.12908888,EUR
2022-09-11,EU,oil,73038852.87951748,73038852.87951748,86620398.65779178,86620398.65779178,90185856.18260238,EUR
2022-09-11,Others,coal,25601105.12369611,36706786.425483935,21066149.2693304,36706786.425483935,36706786.425483935,EUR
2022-09-11,Others,gas,3404263.121208202,3404263.121208202,3404263.121208202,3404263.121208202,3404263.121208202,EUR
2022-09-11,Others,oil,286634932.69751936,286634932.69751936,286634932.69751936,286634932.69751936,286634932.69751936,EUR
2022-09-11,Turkey,coal,10333654.718471004,20665902.87699189,4632733.2616,20665902.87699189,20665902.87699189,EUR
2022-09-11,Turkey,gas,32219048.211212825,32219048.211212825,32219048.211212825,32219048.211212825,32219048.211212825,EUR
2022-09-12,China,coal,12658655.501290644,12658655.501290644,12658655.501290644,12658655.501290644,12658655.501290644,EUR
